run_id,rotor_id,fault_time,fault_severity
86,2,927655838,0.35988454673667447
86,3,926451704,0.4568637828828219
87,0,955268021,0.45663539421424354
87,1,954492074,0.45797407445874694
87,2,957914043,0.25239302546387254
87,3,954752198,0.36710638284512664
88,0,1016452399,0.3959000334789319
88,1,1020776339,0.280127188631339
88,2,1016272873,0.5564870077408046
88,3,1020151389,0.5518718346415106
89,0,1046948251,0.5410323847273069
89,1,1048161670,0.658149206701939
89,2,1049303217,0.49756872595117163
89,3,1046140064,0.4371402390828718
90,0,1075954263,0.7925848055193676
90,1,1072610682,0.38579135152856536
90,2,1071457939,0.40220742520231034
90,3,1075574569,0.44654861919623523
91,0,1102974008,0.30427553146696806
91,1,1099585957,0.28709736517730483
91,2,1103579523,0.2672376522694554
91,3,1103548064,0.3339554409203531
92,0,1128342165,0.4221647094326746
92,1,1130980227,0.5734866337476381
92,2,1132956492,0.5263993148750572
92,3,1130479009,0.5044250639405278
93,0,1194358048,0.34659337381287975
93,1,1193178779,0.7046848645346198
93,2,1196120179,0.3546650390301537
93,3,1195522248,0.4449938269872424
94,0,1222605199,0.28099128404455864
94,1,1220544766,0.39217822238682387
94,2,1220757442,0.3885681849303245
94,3,1219596879,0.4032751983031184
95,0,1248040701,0.46560013244766135
95,1,1249964607,0.4855697345877015
95,2,1248003440,0.28494293722915065
95,3,1249955661,0.46104214393724857
96,0,1275329315,0.34217333479242623
96,1,1276243271,0.5653957058530596
96,2,1276749954,0.37648896274331567
96,3,1275947892,0.6425462242445086
97,0,1307237125,0.4839772625937213
97,1,1306275100,0.2587130291112665
97,2,1307503898,0.499741790318816
97,3,1307838501,0.4947476407218341
98,0,1356441743,0.5047580842558803
98,1,1356812035,0.5793068092194799
98,2,1360485763,0.4834535668368597
98,3,1356515604,0.6061538102129038
99,0,1385214719,0.5732361177911449
99,1,1389988027,0.45459318216789457
99,2,1389018617,0.7219536883526783
99,3,1387097902,0.5450700902284198
100,0,1412697545,0.5845886612996322
100,1,1415060650,0.2552604536696997
100,2,1418252806,0.33214014836659156
100,3,1413571860,0.3030713378537139
101,0,1444830693,0.4411668028161821
101,1,1444414752,0.39766673390705065
101,2,1441634613,0.29279167260265865
101,3,1442472192,0.3609623079136084
102,0,1471686554,0.43334536358255804
102,1,1471123916,0.3784522090679573
102,2,1473582710,0.2669438308991071
102,3,1469993470,0.32276640992636746
103,0,1532222713,0.3795158390125882
103,1,1532180466,0.5994705029271479
103,2,1526508463,0.4650871625050586
103,3,1528409844,0.4499653247757729
104,0,1556024161,0.30313122533771425
104,1,1554533412,0.26938057023493805
104,2,1557249528,0.7664174715066052
104,3,1554498165,0.3701257659174044
105,0,1584864034,0.4557392270373626
105,1,1585470233,0.7450532995049008
105,2,1585534807,0.5485071170242672
105,3,1584912864,0.42431116265741514
106,0,1614827130,0.3200730943746677
106,1,1614347396,0.4719970846227864
106,2,1611384012,0.2803065839156463
106,3,1613522470,0.5037839696465507
107,0,1643401745,0.41561448872486983
107,1,1642522353,0.5574160253636569
107,2,1642180274,0.4933426374637395
107,3,1640820838,0.2888384818938249
108,0,1730726879,0.5033839688669381
108,1,1727515898,0.4830072111193185
108,2,1729711663,0.3345361323163819
108,3,1731484865,0.5474787007794062
109,0,1755674117,0.26985001618948634
109,1,1756431328,0.4674391389536299
109,2,1760613853,0.30082431968602974
109,3,1759546263,0.413388678243612
110,0,1783827108,0.4702642685057469
110,1,1789277237,0.36513434536477685
110,2,1788751969,0.38536518955997356
110,3,1785390750,0.3290353413128476
111,0,1815756045,0.3850978238018974
111,1,1814603254,0.5038288457425828
111,2,1813105932,0.5073202182395804
111,3,1814630503,0.28421004643946135
112,0,1839803366,0.2755798412040238
112,1,1843017660,0.5956319355540665
112,2,1842712995,0.4481432320491483
112,3,1843335103,0.46324485867931475
113,0,1883346558,0.29029828577961536
113,1,1879380717,0.5231228943355868
113,2,1883315537,0.4573365434797972
113,3,1879012492,0.49696496927838274
114,0,1907647030,0.4348025005555603
114,1,1907950201,0.31759820368534286
114,2,1908729156,0.4331654610352642
114,3,1907227205,0.48088015686182667
115,0,1934725169,0.280381296172693
115,1,1934759657,0.3461774031602428
115,2,1937951605,0.3257613338541788
115,3,1937063137,0.31344906959036306
116,0,1965560128,0.3485607548441343
116,1,1966830772,0.41131912890432315
116,2,1963831465,0.45464640735921213
116,3,1966897285,0.6026836171075668
117,0,40238844,0.5003669386539562
117,1,36476632,0.33124005254616307
117,2,40550640,0.4490564631320133
117,3,36204416,0.5514703861797292
118,0,32240062,0.6022680546331358
118,1,33998535,0.33743246169678975
118,2,32428159,0.3926470716290662
118,3,36090673,0.2547176940797653
119,0,61024625,0.28079797985093674
119,1,59588609,0.3186871514592936
119,2,60086769,0.42775499099070974
119,3,58507019,0.42488601226099143
120,0,87831534,0.23634888154040712
120,1,91121067,0.6146359336114582
120,2,91412473,0.5172818856879543
120,3,88337275,0.7474124166726968
121,0,116461686,0.2732653603207087
